Bildnummer,Y Koordinate,X Koordinate,Bildbeschreibung *,Legende DE **,Legende FR **,Legende IT **,Legende EN **,Map.geo.admin.ch link,Kommentar,X 
19712200012172,678396,219850,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712200012172/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712200012172/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712200012172/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712200012172/htmlPopup?lang=en,,,
19872210043771,674438,221000,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19872210043771/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19872210043771/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19872210043771/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19872210043771/htmlPopup?lang=en,,,
19872210043771,674438,221000,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19872210043771/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19872210043771/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19872210043771/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19872210043771/htmlPopup?lang=en,,,
20002210024932,676400,220900,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20002210024932/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20002210024932/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20002210024932/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20002210024932/htmlPopup?lang=en,,,
20002210024932,676400,220900,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20002210024932/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20002210024932/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20002210024932/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20002210024932/htmlPopup?lang=en,,,
19762200049228,688971,220000,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19762200049228/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19762200049228/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19762200049228/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19762200049228/htmlPopup?lang=en,,,
19762200049228,688971,220000,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19762200049228/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19762200049228/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19762200049228/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19762200049228/htmlPopup?lang=en,,,
19602280015706,689100,228000,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602280015706/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602280015706/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602280015706/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602280015706/htmlPopup?lang=en,,,
19602280015706,689100,228000,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602280015706/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602280015706/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602280015706/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602280015706/htmlPopup?lang=en,,,
20022200025610,690000,220000,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20022200025610/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20022200025610/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20022200025610/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20022200025610/htmlPopup?lang=en,,,
20022200025610,690000,220000,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20022200025610/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20022200025610/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20022200025610/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/20022200025610/htmlPopup?lang=en,,,
19712160013013,690648,216750,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712160013013/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712160013013/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712160013013/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712160013013/htmlPopup?lang=en,,,
19712160013013,690648,216750,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712160013013/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712160013013/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712160013013/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712160013013/htmlPopup?lang=en,,,
20022361032012,749994,235993,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022361032012/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022361032012/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022361032012/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022361032012/htmlPopup?lang=en,,,
20022361032012,749994,235993,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022361032012/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022361032012/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022361032012/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022361032012/htmlPopup?lang=en,,,
19602420016385,748832,242100,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602420016385/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602420016385/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602420016385/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602420016385/htmlPopup?lang=en,,,
19602420016385,748832,242100,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602420016385/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602420016385/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602420016385/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19602420016385/htmlPopup?lang=en,,,
20057120441694,750200,242020,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441694/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441694/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441694/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441694/htmlPopup?lang=en,,,
20057120441694,750200,242020,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441694/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441694/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441694/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441694/htmlPopup?lang=en,,,
19712430012785,748962,243300,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712430012785/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712430012785/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712430012785/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712430012785/htmlPopup?lang=en,,,
19712430012785,748962,243300,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712430012785/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712430012785/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712430012785/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712430012785/htmlPopup?lang=en,,,
20057120431669,749110,243480,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120431669/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120431669/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120431669/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120431669/htmlPopup?lang=en,,,
20057120431669,749110,243480,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120431669/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120431669/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120431669/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120431669/htmlPopup?lang=en,,,
20057120441693,751570,242000,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441693/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441693/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441693/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441693/htmlPopup?lang=en,,,
20057120441693,751570,242000,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441693/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441693/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441693/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20057120441693/htmlPopup?lang=en,,,
20022401011586,751495,240006,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022401011586/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022401011586/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022401011586/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022401011586/htmlPopup?lang=en,,,
20022401011586,751495,240006,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022401011586/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022401011586/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022401011586/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022401011586/htmlPopup?lang=en,,,
19779990205070,750200,240200,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19779990205070/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19779990205070/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19779990205070/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19779990205070/htmlPopup?lang=en,,,
19779990205070,750200,240200,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19779990205070/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19779990205070/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19779990205070/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19779990205070/htmlPopup?lang=en,,,
19832440019575,749307,243961,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19832440019575/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19832440019575/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19832440019575/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19832440019575/htmlPopup?lang=en,,,
19832440019575,749307,243961,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19832440019575/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19832440019575/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19832440019575/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19832440019575/htmlPopup?lang=en,,,
20022461011522,750768,246027,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022461011522/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022461011522/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022461011522/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022461011522/htmlPopup?lang=en,,,
20022461011522,750768,246027,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022461011522/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022461011522/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022461011522/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022461011522/htmlPopup?lang=en,,,
19712460012814,750264,246500,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712460012814/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712460012814/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712460012814/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712460012814/htmlPopup?lang=en,,,
19712460012814,750264,246500,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712460012814/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712460012814/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712460012814/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_schwarzweiss/19712460012814/htmlPopup?lang=en,,,
20022421011572,750157,242000,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022421011572/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022421011572/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022421011572/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022421011572/htmlPopup?lang=en,,,
20022421011572,750157,242000,,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022421011572/htmlPopup?lang=de,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022421011572/htmlPopup?lang=fr,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022421011572/htmlPopup?lang=it,http://mf-chsdi3.int.bgdi.ch/main/wsgi/rest/services/all/MapServer/ch.swisstopo.lubis-luftbilder_farbe/20022421011572/htmlPopup?lang=en,,,
